feeding_date_STD,formula,ingredient_name,dry_call_weight,dry_actual_weight,dry_call_weight_sum,dry_actual_weight_sum,Crude_Protein_%DM,aNDFom_%DM,Starch_%DM,error_CP_per_ingredient_%,error_aNDFom_per_ingredient_%,error_Starch_per_ingredient_%,total_CP_error_%,total_aNDFom_error_%,total_Starch_error_%
2025-12-26,LACT3,TCL,454.0,452.0,16536.0,16484.0,12.0,55.0,2.5,-0.44052863436122414,-0.44052863436123124,-0.4405286343612241,0.8295485827803862,-0.3980547186217314,-0.04333987946095548
2025-12-27,LACT3,DRY,788.0,792.0,8534.0,8640.0,,,,,,,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,HLG,614.0,612.0,8534.0,8640.0,20.0,42.0,2.95,-0.3257328990227944,-0.3257328990227916,-0.32573289902280705,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,MOL,204.0,202.0,8534.0,8640.0,5.17,,,-0.9803921568627676,,,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,NOB,1810.0,1864.0,8534.0,8640.0,,,,,,,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,Non,4262.0,4310.0,8534.0,8640.0,,,,,,,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,SBM,352.0,360.0,8534.0,8640.0,53.17,10.92,2.17,2.272727272727276,2.2727272727272627,2.2727272727272787,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,SUP,278.0,280.0,8534.0,8640.0,,,,,,,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-27,LACT3,TCL,226.0,220.0,8534.0,8640.0,12.0,55.0,2.5,-2.654867256637177,-2.654867256637166,-2.6548672566371745,-0.36586020476034053,-0.7765708775460075,-0.11273382715421211
2025-12-28,LACT3,DRY,788.0,792.0,8558.0,8628.0,,,,,,,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,HLG,604.0,602.0,8558.0,8628.0,20.0,42.0,2.95,-0.33112582781456246,-0.3311258278145709,-0.3311258278145754,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,MOL,204.0,202.0,8558.0,8628.0,5.17,,,-0.9803921568627676,,,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,NOB,1810.0,1812.0,8558.0,8628.0,,,,,,,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,Non,4290.0,4304.0,8558.0,8628.0,,,,,,,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,SBM,352.0,378.0,8558.0,8628.0,53.17,10.92,2.17,7.3863636363636465,7.386363636363631,7.3863636363636545,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,SUP,278.0,298.0,8558.0,8628.0,,,,,,,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-28,LACT3,TCL,232.0,240.0,8558.0,8628.0,12.0,55.0,2.5,3.448275862068969,3.44827586206897,3.448275862068969,3.2785203779725736,1.5246412832985317,2.256177934758966
2025-12-29,LACT3,DRY,394.0,405.0,4355.0,4398.0,,,,,,,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,HLG,316.0,315.0,4355.0,4398.0,20.0,42.0,2.95,-0.3164556962025361,-0.31645569620252223,-0.3164556962025372,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,MOL,102.0,101.0,4355.0,4398.0,5.17,,,-0.9803921568627676,,,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,NOB,933.0,944.0,4355.0,4398.0,,,,,,,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,Non,2179.0,2196.0,4355.0,4398.0,,,,,,,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,SBM,176.0,180.0,4355.0,4398.0,53.17,10.92,2.17,2.272727272727276,2.2727272727272627,2.2727272727272787,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,SUP,139.0,140.0,4355.0,4398.0,,,,,,,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-29,LACT3,TCL,116.0,117.0,4355.0,4398.0,12.0,55.0,2.5,0.8620689655172358,0.862068965517237,0.8620689655172384,0.14495397922126818,0.26272462306341593,0.5130538862429247
2025-12-30,LACT3,DRY,788.0,810.0,8670.0,8862.0,,,,,,,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,HLG,632.0,630.0,8670.0,8862.0,20.0,42.0,2.95,-0.3164556962025361,-0.31645569620252223,-0.3164556962025372,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,MOL,204.0,190.0,8670.0,8862.0,5.17,,,-6.8627450980392215,,,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,NOB,1866.0,1934.0,8670.0,8862.0,,,,,,,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,Non,4318.0,4380.0,8670.0,8862.0,,,,,,,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,SBM,352.0,360.0,8670.0,8862.0,53.17,10.92,2.17,2.272727272727276,2.2727272727272627,2.2727272727272787,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,SUP,278.0,280.0,8670.0,8862.0,,,,,,,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-30,LACT3,TCL,232.0,278.0,8670.0,8862.0,12.0,55.0,2.5,19.827586206896548,19.827586206896562,19.82758620689656,0.23791068427177103,5.871348368771194,3.9417250579757175
2025-12-31,LACT3,DRY,748.0,740.0,8100.0,7718.0,,,,,,,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,HLG,572.0,604.0,8100.0,7718.0,20.0,42.0,2.95,5.594405594405587,5.594405594405593,5.594405594405588,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,MOL,194.0,190.0,8100.0,7718.0,5.17,,,-2.0618556701030872,,,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,NOB,1718.0,1718.0,8100.0,7718.0,,,,,,,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,Non,4050.0,3608.0,8100.0,7718.0,,,,,,,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,SBM,334.0,342.0,8100.0,7718.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,SUP,264.0,280.0,8100.0,7718.0,,,,,,,8.90141620475415,5.811630905517755,5.123253819821894
2025-12-31,LACT3,TCL,220.0,236.0,8100.0,7718.0,12.0,55.0,2.5,7.27272727272728,7.272727272727282,7.27272727272728,8.90141620475415,5.811630905517755,5.123253819821894
2026-01-01,LACT3,DRY,748.0,756.0,8144.0,8150.0,,,,,,,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,HLG,596.0,590.0,8144.0,8150.0,20.0,42.0,2.95,-1.0067114093959755,-1.006711409395966,-1.0067114093959708,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,MOL,194.0,190.0,8144.0,8150.0,5.17,,,-2.0618556701030872,,,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,NOB,1718.0,1718.0,8144.0,8150.0,,,,,,,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,Non,4074.0,4076.0,8144.0,8150.0,,,,,,,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,SBM,334.0,342.0,8144.0,8150.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,SUP,264.0,260.0,8144.0,8150.0,,,,,,,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-01,LACT3,TCL,216.0,218.0,8144.0,8150.0,12.0,55.0,2.5,0.9259259259259198,0.9259259259259331,0.9259259259259226,0.8533953820919156,-0.1347163953600768,0.15415252499190046
2026-01-02,LACT3,DRY,748.0,774.0,8538.0,8596.0,,,,,,,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,HLG,596.0,608.0,8538.0,8596.0,20.0,42.0,2.95,2.0134228187919394,2.0134228187919545,2.0134228187919416,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,MOL,194.0,190.0,8538.0,8596.0,5.17,,,-2.0618556701030872,,,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,NOB,1912.0,1920.0,8538.0,8596.0,,,,,,,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,Non,4274.0,4284.0,8538.0,8596.0,,,,,,,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,SBM,334.0,342.0,8538.0,8596.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,SUP,264.0,260.0,8538.0,8596.0,,,,,,,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-02,LACT3,TCL,216.0,218.0,8538.0,8596.0,12.0,55.0,2.5,0.9259259259259198,0.9259259259259331,0.9259259259259226,1.3213395436350002,1.7292220177478488,1.9106973913158547
2026-01-03,LACT3,DRY,748.0,740.0,8482.0,8534.0,,,,,,,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,HLG,572.0,564.0,8482.0,8534.0,20.0,42.0,2.95,-1.398601398601406,-1.398601398601404,-1.3986013986014023,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,MOL,194.0,202.0,8482.0,8534.0,5.17,,,4.1237113402061745,,,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,NOB,1912.0,1936.0,8482.0,8534.0,,,,,,,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,Non,4238.0,4272.0,8482.0,8534.0,,,,,,,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,SBM,334.0,342.0,8482.0,8534.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,SUP,264.0,260.0,8482.0,8534.0,,,,,,,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-03,LACT3,TCL,220.0,218.0,8482.0,8534.0,12.0,55.0,2.5,-0.9090909090909032,-0.9090909090909044,-0.909090909090906,0.24628238096565708,-0.9017562421928653,-0.37945026973376833
2026-01-04,LACT3,DRY,748.0,740.0,7988.0,8036.0,,,,,,,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,HLG,572.0,570.0,7988.0,8036.0,20.0,42.0,2.95,-0.3496503496503546,-0.349650349650351,-0.34965034965035585,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,MOL,194.0,190.0,7988.0,8036.0,5.17,,,-2.0618556701030872,,,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,NOB,1648.0,1656.0,7988.0,8036.0,,,,,,,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,Non,3994.0,4012.0,7988.0,8036.0,,,,,,,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,SBM,334.0,342.0,7988.0,8036.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,SUP,264.0,280.0,7988.0,8036.0,,,,,,,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-04,LACT3,TCL,234.0,246.0,7988.0,8036.0,12.0,55.0,2.5,5.128205128205133,5.128205128205146,5.12820512820514,0.9344821156944171,1.6362581546512593,1.3833003022841472
2026-01-05,LACT3,DRY,374.0,440.0,4023.0,4147.0,,,,,,,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,HLG,286.0,289.0,4023.0,4147.0,20.0,42.0,2.95,1.048951048951039,1.0489510489510414,1.0489510489510463,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,MOL,97.0,95.0,4023.0,4147.0,5.17,,,-2.0618556701030872,,,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,NOB,824.0,839.0,4023.0,4147.0,,,,,,,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,Non,2026.0,2054.0,4023.0,4147.0,,,,,,,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,SBM,167.0,171.0,4023.0,4147.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,SUP,132.0,140.0,4023.0,4147.0,,,,,,,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-05,LACT3,TCL,117.0,119.0,4023.0,4147.0,12.0,55.0,2.5,1.7094017094017109,1.7094017094017229,1.7094017094017186,-1.3071074028970033,1.3797295004005747,1.5034132084159157
2026-01-06,LACT3,DRY,374.0,378.0,4049.0,4075.0,,,,,,,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,HLG,286.0,289.0,4049.0,4075.0,20.0,42.0,2.95,1.048951048951039,1.0489510489510414,1.0489510489510463,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,MOL,97.0,101.0,4049.0,4075.0,5.17,,,4.1237113402061745,,,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,NOB,859.0,864.0,4049.0,4075.0,,,,,,,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,Non,2025.0,2031.0,4049.0,4075.0,,,,,,,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,SBM,167.0,171.0,4049.0,4075.0,53.17,10.92,2.17,2.395209580838327,2.395209580838313,2.3952095808383294,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,SUP,132.0,130.0,4049.0,4075.0,,,,,,,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-06,LACT3,TCL,109.0,111.0,4049.0,4075.0,12.0,55.0,2.5,1.8348623853211024,1.8348623853210912,1.8348623853210944,1.2836978020549832,1.4103427826837613,1.5237489770659811
2026-01-07,LACT3,DRY,361.0,370.0,3956.0,3984.0,,,,,,,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,HLG,276.0,277.0,3956.0,3984.0,20.0,42.0,2.95,0.3623188405797024,0.36231884057971164,0.3623188405797166,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,MOL,93.0,95.0,3956.0,3984.0,5.17,,,2.150537634408615,,,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,NOB,852.0,858.0,3956.0,3984.0,,,,,,,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,Non,1981.0,1987.0,3956.0,3984.0,,,,,,,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,SBM,161.0,162.0,3956.0,3984.0,53.17,10.92,2.17,0.6211180124223611,0.6211180124223676,0.621118012422349,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,SUP,127.0,130.0,3956.0,3984.0,,,,,,,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-07,LACT3,TCL,105.0,105.0,3956.0,3984.0,12.0,55.0,2.5,0.0,0.0,0.0,-0.17868420559780288,0.27670414617006484,0.3590286591822259
2026-01-08,LACT3,DRY,358.0,352.0,3933.0,3962.0,,,,,,,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,HLG,274.0,281.0,3933.0,3962.0,20.0,42.0,2.95,2.5547445255474557,2.5547445255474432,2.554744525547447,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,MOL,93.0,95.0,3933.0,3962.0,5.17,,,2.150537634408615,,,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,NOB,845.0,844.0,3933.0,3962.0,,,,,,,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,Non,1970.0,1971.0,3933.0,3962.0,,,,,,,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,SBM,160.0,171.0,3933.0,3962.0,53.17,10.92,2.17,6.874999999999992,6.87499999999998,6.8750000000000036,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,SUP,127.0,140.0,3933.0,3962.0,,,,,,,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-08,LACT3,TCL,106.0,108.0,3933.0,3962.0,12.0,55.0,2.5,1.8867924528301903,1.886792452830191,1.8867924528301987,4.0561814893022605,2.746211724268015,3.4860964449137666
2026-01-09,LACT3,DRY,358.0,352.0,3870.0,3873.0,,,,,,,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,HLG,274.0,273.0,3870.0,3873.0,20.0,42.0,2.95,-0.36496350364962726,-0.36496350364963653,-0.36496350364964153,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,MOL,93.0,88.0,3870.0,3873.0,5.17,,,-5.3763440860215,,,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,NOB,822.0,829.0,3870.0,3873.0,,,,,,,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,Non,1933.0,1934.0,3870.0,3873.0,,,,,,,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,SBM,160.0,162.0,3870.0,3873.0,53.17,10.92,2.17,1.2500000000000016,1.2499999999999944,1.2499999999999902,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,SUP,127.0,130.0,3870.0,3873.0,,,,,,,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-09,LACT3,TCL,103.0,105.0,3870.0,3873.0,12.0,55.0,2.5,1.9417475728155358,1.9417475728155367,1.941747572815527,0.46013937252418924,0.47483641821967054,0.4522292993630468
2026-01-10,LACT3,DRY,358.0,361.0,3872.0,3876.0,,,,,,,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,HLG,274.0,277.0,3872.0,3876.0,20.0,42.0,2.95,1.0948905109489078,1.0948905109489095,1.0948905109489246,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,MOL,93.0,95.0,3872.0,3876.0,5.17,,,2.150537634408615,,,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,NOB,822.0,825.0,3872.0,3876.0,,,,,,,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,Non,1935.0,1933.0,3872.0,3876.0,,,,,,,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,SBM,160.0,162.0,3872.0,3876.0,53.17,10.92,2.17,1.2500000000000016,1.2499999999999944,1.2499999999999902,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,SUP,127.0,121.0,3872.0,3876.0,,,,,,,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-10,LACT3,TCL,103.0,102.0,3872.0,3876.0,12.0,55.0,2.5,-0.9708737864077607,-0.970873786407762,-0.9708737864077808,0.9443679858256504,0.4906924873944306,0.7565463552724793
2026-01-12,LACT3,DRY,358.0,361.0,3852.0,3849.0,,,,,,,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,HLG,274.0,273.0,3852.0,3849.0,20.0,42.0,2.95,-0.36496350364962726,-0.36496350364963653,-0.36496350364964153,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,MOL,93.0,88.0,3852.0,3849.0,5.17,,,-5.3763440860215,,,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,NOB,807.0,806.0,3852.0,3849.0,,,,,,,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,Non,1927.0,1922.0,3852.0,3849.0,,,,,,,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,SBM,160.0,162.0,3852.0,3849.0,53.17,10.92,2.17,1.2500000000000016,1.2499999999999944,1.2499999999999902,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,SUP,127.0,130.0,3852.0,3849.0,,,,,,,0.5388473690548223,0.18254982918701299,0.2738472368884191
2026-01-12,LACT3,TCL,106.0,107.0,3852.0,3849.0,12.0,55.0,2.5,0.9433962264150882,0.9433962264151018,0.943396226415091,0.5388473690548223,0.18254982918701299,0.2738472368884191
2025-12-30,PREFRE,Dry,8.0,0.0,1030.0,0.0,,,,,,,,-100.0,-100.0
2025-12-30,PREFRE,NOB,192.0,0.0,1030.0,0.0,,,,,,,,-100.0,-100.0
2025-12-30,PREFRE,Non,518.0,0.0,1030.0,0.0,,,,,,,,-100.0,-100.0
2025-12-30,PREFRE,PRO,24.0,0.0,1030.0,0.0,,,,,,,,-100.0,-100.0
2025-12-30,PREFRE,SBM,30.0,0.0,1030.0,0.0,53.17,10.92,2.17,-100.0,-100.0,-100.0,,-100.0,-100.0
2025-12-30,PREFRE,SOY,48.0,0.0,1030.0,0.0,12.71,64.45,1.02,-100.0,-100.0,-100.0,,-100.0,-100.0
2025-12-30,PREFRE,TCL,200.0,0.0,1030.0,0.0,12.0,55.0,2.5,-100.0,-100.0,-100.0,,-100.0,-100.0
2025-12-30,PREFRE,XZE,10.0,0.0,1030.0,0.0,,,,,,,,-100.0,-100.0
